provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE,Model
13,NB,32,"Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]",0.7515453146061142,3.9465807986154293,0.7115000000000001,0.8824822944399507,0.778775,7.544999999999999,0.11696253074088149,0.09430086149768062,9.712614259792621,LGBM
24,QC,19,Professional occupations in education services [412],0.7450026756914835,48.55675339229344,8.5135,10.857620135186163,117.88791499999999,222.64000000000001,0.048767607506226024,0.038238860941430114,3.744352715755983,LGBM
35,ON,15,Assisting occupations in education and in legal and public protection [43],0.7234752433508238,35.5851429672553,6.577999999999998,7.957079866383143,63.31511999999998,78.385,0.1015127877321317,0.08391911717803148,9.449565485976734,LGBM
46,MB,15,Assisting occupations in education and in legal and public protection [43],0.7223343532943189,7.724254009287886,1.4594999999999998,1.7271957040243004,2.9832049999999986,13.224999999999998,0.13060080937801896,0.11035916824196598,11.354639751879407,LGBM
12,NS,15,Assisting occupations in education and in legal and public protection [43],0.6977738346354756,4.085559937144479,0.708,0.9135589745604824,0.83459,6.244999999999999,0.1462864651017586,0.1133706965572458,12.736790852172556,LGBM
11,PE,41,"Total, all occupations [00-95]",0.6888822014468153,9.67276072277196,1.6414999999999993,2.1628950506208104,4.678114999999997,93.345,0.02317097916996958,0.017585301837270334,1.7254674330718485,LGBM
24,QC,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.6842760813964772,31.32013569574691,5.817499999999998,7.003395248020776,49.04754499999998,60.99499999999999,0.11481916957161696,0.09537667021887038,9.156357840487333,LGBM
24,QC,52,"Professional occupations in law, education, social, community and government services [41]",0.6767460981808,54.78948347995257,11.257499999999993,12.25130095132757,150.09437499999981,350.44499999999994,0.03495926879061642,0.03212344305097803,3.1904893933643126,LGBM
10,NL,42,"Occupations in art, culture, recreation and sport, except management [51-55]",0.6667004942587058,2.977851574541619,0.546,0.6658678547579842,0.4433799999999999,4.715000000000001,0.14122329899427022,0.11580063626723223,11.562940660819338,LGBM
13,NB,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.6636999813884237,6.011555539126291,0.9780000000000001,1.3442246836001783,1.8069399999999995,6.9,0.19481517153625771,0.14173913043478262,14.524801341041337,LGBM
13,NB,15,Assisting occupations in education and in legal and public protection [43],0.6404197497031149,3.9680347780733984,0.6905000000000001,0.887279550085541,0.7872650000000001,6.539999999999999,0.13566965597638245,0.10558103975535171,12.056035383387604,LGBM
10,NL,34,General trades [73],0.6362117912421248,4.325378596146238,0.7764999999999999,0.9671840569405598,0.935445,9.439999999999998,0.10245593823522882,0.0822563559322034,7.847147799664031,LGBM
10,NL,2,"Sales and service occupations, except management [62-65]",0.604319200876249,9.105317127920365,1.7449999999999997,2.0360108054723085,4.145339999999999,56.05499999999999,0.03632166275037568,0.031130140041031127,3.10798244047315,LGBM
35,ON,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.600787074292882,103.17581111869201,16.698000000000036,23.070812729507395,532.2624000000004,1124.9550000000002,0.02050820942127231,0.014843260397082579,1.5015210072352712,LGBM
47,SK,51,Professional occupations in law [411],0.597264723046865,2.81710844661685,0.5425000000000001,0.6299245986624114,0.3968050000000001,3.135,0.20093288633569742,0.17304625199362045,19.472762788993776,LGBM
10,NL,22,"Labourers in processing, manufacturing and utilities [95]",0.5786794235766596,2.670917445373406,0.49399999999999994,0.5972352970145016,0.35668999999999995,1.72,0.3472298238456405,0.28720930232558134,32.85493550970681,LGBM
10,NL,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.5732042814177036,5.380399613411629,0.9894999999999998,1.2030939281701991,1.447435,9.36,0.12853567608655975,0.10571581196581195,11.088509120825577,LGBM
